wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety
2026-04-22T16:09:19.789,1776863359.788992,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.5487,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=5911/9920 | roi_mode=full,SAFE (z=1.53m),0,1,1,0,"[{""cx"":712.11,""cy"":481.34,""w"":368.42,""h"":957.32,""x1"":88,""y1"":0,""x2"":150,""y2"":160,""conf"":0.9324,""depth_m"":null,""depth_valid"":false}]",0.9324,712.11,481.34,368.42,957.32,,21.28,10.01,5.01,7.51,4.34,1657.65
2026-04-22T16:09:19.890,1776863359.890344,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.5523,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=5727/9920 | roi_mode=full,SAFE (z=1.55m),0,1,1,0,"[{""cx"":712.54,""cy"":480.86,""w"":374.17,""h"":956.36,""x1"":88,""y1"":0,""x2"":150,""y2"":160,""conf"":0.933,""depth_m"":null,""depth_valid"":false}]",0.9330,712.54,480.86,374.17,956.36,,19.99,10.00,5.55,7.77,100.94,1554.19
2026-04-22T16:09:19.988,1776863359.988627,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.4911,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.49 m | valid=4004/9920 | roi_mode=full,WARNING (z=1.49m),1,1,1,0,"[{""cx"":712.54,""cy"":480.86,""w"":374.17,""h"":956.36,""x1"":88,""y1"":0,""x2"":150,""y2"":160,""conf"":0.933,""depth_m"":null,""depth_valid"":false}]",0.9330,712.54,480.86,374.17,956.36,,20.03,10.01,5.01,8.01,15.55,1639.61
2026-04-22T16:09:20.088,1776863360.088549,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.9872,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=2764/10560 | roi_mode=full,SAFE (z=1.85m),0,1,1,0,"[{""cx"":724.41,""cy"":480.35,""w"":399.16,""h"":956.35,""x1"":88,""y1"":0,""x2"":154,""y2"":160,""conf"":0.9394,""depth_m"":null,""depth_valid"":false}]",0.9394,724.41,480.35,399.16,956.35,,20.03,10.01,5.46,8.19,4.23,908.82
2026-04-22T16:09:20.188,1776863360.188532,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,2.0144,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=2922/10560 | roi_mode=full,SAFE (z=2.01m),0,1,1,0,"[{""cx"":719.18,""cy"":481.22,""w"":409.15,""h"":957.56,""x1"":86,""y1"":0,""x2"":154,""y2"":160,""conf"":0.9413,""depth_m"":null,""depth_valid"":false}]",0.9413,719.18,481.22,409.15,957.56,,10.00,10.00,10.00,10.00,5.71,1024.00
2026-04-22T16:09:20.289,1776863360.289240,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,2.0048,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=2922/10560 | roi_mode=full,SAFE (z=2.01m),0,0,1,0,"[{""cx"":698.6,""cy"":480.97,""w"":422.96,""h"":958.05,""x1"":81,""y1"":0,""x2"":152,""y2"":160,""conf"":0.9347,""depth_m"":null,""depth_valid"":false}]",0.9347,698.60,480.97,422.96,958.05,,9.97,9.97,9.97,4.98,5.71,1024.00
2026-04-22T16:09:20.388,1776863360.388611,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,2.0107,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=3384/11360 | roi_mode=full,SAFE (z=2.00m),0,1,1,0,"[{""cx"":698.6,""cy"":480.97,""w"":422.96,""h"":958.05,""x1"":81,""y1"":0,""x2"":152,""y2"":160,""conf"":0.9347,""depth_m"":null,""depth_valid"":false}]",0.9347,698.60,480.97,422.96,958.05,,13.33,10.00,6.67,6.67,4.13,901.48
2026-04-22T16:09:20.488,1776863360.488448,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,2.0038,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=3196/11360 | roi_mode=full,SAFE (z=2.00m),0,0,1,0,"[{""cx"":681.94,""cy"":480.98,""w"":435.52,""h"":958.03,""x1"":78,""y1"":0,""x2"":150,""y2"":160,""conf"":0.9354,""depth_m"":null,""depth_valid"":false}]",0.9354,681.94,480.98,435.52,958.03,,15.00,10.00,7.50,7.50,8.07,1038.07
2026-04-22T16:09:20.588,1776863360.588554,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.9952,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=3298/11520 | roi_mode=full,SAFE (z=2.00m),0,0,1,0,"[{""cx"":681.94,""cy"":480.98,""w"":435.52,""h"":958.03,""x1"":78,""y1"":0,""x2"":150,""y2"":160,""conf"":0.9354,""depth_m"":null,""depth_valid"":false}]",0.9354,681.94,480.98,435.52,958.03,,16.00,10.00,6.00,8.00,4.58,1155.50
2026-04-22T16:09:20.688,1776863360.688558,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.9874,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=3338/12320 | roi_mode=full,SAFE (z=2.00m),0,0,1,0,"[{""cx"":637.54,""cy"":481.18,""w"":459.11,""h"":957.64,""x1"":68,""y1"":0,""x2"":145,""y2"":160,""conf"":0.9183,""depth_m"":null,""depth_valid"":false}]",0.9183,637.54,481.18,459.11,957.64,,16.67,10.00,6.67,6.67,4.58,1155.50
2026-04-22T16:09:20.794,1776863360.794785,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.9948,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=3540/12320 | roi_mode=full,SAFE (z=1.99m),0,1,1,0,"[{""cx"":637.54,""cy"":481.18,""w"":459.11,""h"":957.64,""x1"":68,""y1"":0,""x2"":145,""y2"":160,""conf"":0.9183,""depth_m"":null,""depth_valid"":false}]",0.9183,637.54,481.18,459.11,957.64,,16.99,9.91,5.66,7.08,54.22,1161.11
2026-04-22T16:09:20.888,1776863360.888533,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.9936,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=3721/13280 | roi_mode=full,SAFE (z=1.99m),0,0,1,0,"[{""cx"":605.65,""cy"":481.05,""w"":496.03,""h"":957.9,""x1"":60,""y1"":0,""x2"":143,""y2"":160,""conf"":0.9077,""depth_m"":null,""depth_valid"":false}]",0.9077,605.65,481.05,496.03,957.90,,18.75,10.00,6.25,7.50,10.05,1243.97
2026-04-22T16:09:21.001,1776863361.001905,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.9935,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=3571/13280 | roi_mode=full,SAFE (z=1.99m),0,0,1,0,"[{""cx"":605.65,""cy"":481.05,""w"":496.03,""h"":957.9,""x1"":60,""y1"":0,""x2"":143,""y2"":160,""conf"":0.9077,""depth_m"":null,""depth_valid"":false}]",0.9077,605.65,481.05,496.03,957.90,,18.61,9.85,5.47,7.66,45.55,1363.48
2026-04-22T16:09:21.088,1776863361.088549,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.9935,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=3355/12084 | roi_mode=full,SAFE (z=1.99m),0,0,1,0,"[{""cx"":610.0,""cy"":478.9,""w"":459.47,""h"":955.11,""x1"":64,""y1"":0,""x2"":140,""y2"":159,""conf"":0.9307,""depth_m"":null,""depth_valid"":false}]",0.9307,610.00,478.90,459.47,955.11,,19.00,10.00,6.00,8.00,13.99,1400.00
2026-04-22T16:09:21.190,1776863361.190557,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.9935,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=3355/12084 | roi_mode=full,SAFE (z=1.99m),0,0,1,0,"[{""cx"":541.63,""cy"":475.88,""w"":534.29,""h"":943.1,""x1"":46,""y1"":1,""x2"":135,""y2"":158,""conf"":0.9201,""depth_m"":null,""depth_valid"":false}]",0.9201,541.63,475.88,534.29,943.10,,0.00,9.81,9.81,0.00,13.99,1400.00
2026-04-22T16:09:21.289,1776863361.288987,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,1.9950,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=3500/13973 | roi_mode=full,SAFE (z=1.99m),0,0,1,0,"[{""cx"":233.79,""cy"":477.03,""w"":438.81,""h"":947.22,""x1"":2,""y1"":1,""x2"":76,""y2"":158,""conf"":0.9352,""depth_m"":null,""depth_valid"":false}]",0.9352,233.79,477.03,438.81,947.22,,9.98,9.98,9.98,4.99,6.74,1297.41
2026-04-22T16:09:21.400,1776863361.400424,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,2.0620,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.06 m | valid=1447/11618 | roi_mode=full,SAFE (z=2.04m),0,1,1,0,"[{""cx"":233.79,""cy"":477.03,""w"":438.81,""h"":947.22,""x1"":2,""y1"":1,""x2"":76,""y2"":158,""conf"":0.9352,""depth_m"":null,""depth_valid"":false}]",0.9352,233.79,477.03,438.81,947.22,,12.83,9.62,6.41,6.41,12.07,993.46
2026-04-22T16:09:21.489,1776863361.489122,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,2.0244,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=1402/11618 | roi_mode=full,SAFE (z=2.03m),0,1,1,0,"[{""cx"":233.79,""cy"":477.03,""w"":438.81,""h"":947.22,""x1"":2,""y1"":1,""x2"":76,""y2"":158,""conf"":0.9352,""depth_m"":null,""depth_valid"":false}]",0.9352,233.79,477.03,438.81,947.22,,17.48,9.99,4.99,7.49,61.79,1095.11
2026-04-22T16:09:21.588,1776863361.588621,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,2.0242,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=1451/12008 | roi_mode=full,SAFE (z=2.05m),0,1,1,0,"[{""cx"":227.43,""cy"":479.37,""w"":454.01,""h"":946.88,""x1"":0,""y1"":1,""x2"":76,""y2"":159,""conf"":0.9106,""depth_m"":null,""depth_valid"":false}]",0.9106,227.43,479.37,454.01,946.88,,18.00,10.00,6.00,8.00,6.87,1087.67
2026-04-22T16:09:21.690,1776863361.689997,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,2.0289,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.03 m | valid=1496/12008 | roi_mode=full,SAFE (z=2.03m),0,1,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.63,9.98,6.65,8.31,93.82,1218.35
2026-04-22T16:09:21.789,1776863361.788983,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,2.0289,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.03 m | valid=0/0 | roi_mode=full,SAFE (z=2.03m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.70,9.99,5.71,7.14,93.82,1218.35
2026-04-22T16:09:21.889,1776863361.889212,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,2.0289,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.03 m | valid=0/0 | roi_mode=full,SAFE (z=2.03m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.24,9.99,6.24,7.49,13.44,1232.75
2026-04-22T16:09:21.994,1776863361.994957,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.03m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.55,9.93,5.52,7.72,13.11,1238.84
2026-04-22T16:09:22.089,1776863362.089636,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,1,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.98,9.99,5.99,7.99,4.30,1343.37
2026-04-22T16:09:22.188,1776863362.188603,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.21,10.11,0.00,10.11,5.10,1387.74
2026-04-22T16:09:22.293,1776863362.293576,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.71,9.81,4.90,4.90,5.10,1387.74
2026-04-22T16:09:22.391,1776863362.390985,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.91,9.96,3.32,6.64,10.50,1328.78
2026-04-22T16:09:22.499,1776863362.499097,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.10,9.77,4.88,7.33,68.30,1235.66
2026-04-22T16:09:22.588,1776863362.588407,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.05,10.02,4.01,6.01,68.30,1235.66
2026-04-22T16:09:22.690,1776863362.690220,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.32,9.99,5.00,6.66,14.86,1384.04
2026-04-22T16:09:22.788,1776863362.788760,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.59,10.01,4.29,7.15,2.71,1367.22
2026-04-22T16:09:22.888,1776863362.888472,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.53,10.01,5.01,6.26,2.71,1367.22
2026-04-22T16:09:22.989,1776863362.989458,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.78,10.00,4.45,6.67,4.68,1273.23
2026-04-22T16:09:23.093,1776863363.093570,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.93,9.96,4.98,6.97,2.64,1382.91
2026-04-22T16:09:23.188,1776863363.188709,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.51,0.00,0.00,2.64,1382.91
2026-04-22T16:09:23.288,1776863363.288740,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.25,10.25,0.00,5.12,2.47,1335.26
2026-04-22T16:09:23.388,1776863363.388850,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.16,10.16,3.39,3.39,2.47,1335.26
2026-04-22T16:09:23.488,1776863363.488550,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.19,10.13,2.53,5.06,103.09,1279.73
2026-04-22T16:09:23.588,1776863363.588619,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.14,10.10,4.04,6.06,4.20,1100.97
2026-04-22T16:09:23.688,1776863363.688635,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.80,10.08,3.36,6.72,21.51,1208.75
2026-04-22T16:09:23.788,1776863363.788561,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.83,10.07,4.32,5.76,21.51,1208.75
2026-04-22T16:09:23.889,1776863363.889190,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.08,10.05,3.77,6.28,3.07,1102.38
2026-04-22T16:09:23.988,1776863363.988464,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.64,10.06,4.47,6.70,6.51,1176.38
2026-04-22T16:09:24.088,1776863364.088502,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.08,10.05,5.03,7.04,50.54,1316.76
2026-04-22T16:09:24.189,1776863364.189834,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.42,10.03,4.56,6.39,50.54,1316.76
2026-04-22T16:09:24.289,1776863364.289001,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.17,10.08,10.08,10.08,54.37,1358.49
2026-04-22T16:09:24.398,1776863364.398366,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.18,9.59,4.80,9.59,6.22,1394.72
2026-04-22T16:09:24.488,1776863364.488615,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,23.43,10.04,6.69,10.04,13.72,1528.89
2026-04-22T16:09:24.588,1776863364.588813,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,22.56,10.03,5.01,10.03,15.83,1583.35
2026-04-22T16:09:24.688,1776863364.688504,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.05,10.03,6.02,8.02,15.83,1583.35
2026-04-22T16:09:24.788,1776863364.788517,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.04,10.02,5.01,8.35,41.41,1368.41
2026-04-22T16:09:24.891,1776863364.890987,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.97,9.98,4.28,8.56,15.64,1455.43
2026-04-22T16:09:24.995,1776863364.995876,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.85,9.92,4.96,8.68,74.33,1513.91
2026-04-22T16:09:25.088,1776863365.088560,exp6_walk_away_from_camera_0p60_to_1p60,400_lux,walk_away_from_camera,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.80,10.01,5.56,7.79,74.33,1513.91
